"Generation","N_breeders","Mean_P_soft","Var_P_soft","Mean_P_hard","Var_P_hard","Mean_G_soft","Var_G_soft","Mean_G_hard","Var_G_hard","Gen_cor","Allele_freq","N_recruits","Mean_S","RpS","replicate","Comp"
124,48,12.7144476889739,68.0164598852456,-29.9196742182476,46.3661910824896,12.3333333333333,17.290780141844,-29.2916666666667,11.3173758865248,-0.304701922796218,1,20,0.208333333333333,0.416666666666667,1,"intruders competitively superior"
125,45,9.66674365765202,43.2710532328698,-28.8375640916558,45.4101008222465,11.6444444444444,18.9616161616162,-28.7555555555556,11.8707070707071,-0.283412727530189,1,20,0.222222222222222,0.444444444444444,1,"intruders competitively superior"
126,45,11.6248365989818,71.0985571775263,-29.1651040104919,48.3332657964302,11.8222222222222,21.2858585858586,-29.0222222222222,10.2494949494949,-0.0233538611749256,1,22,0.244444444444444,0.488888888888889,1,"intruders competitively superior"
127,47,11.1426579599207,67.4961815189273,-28.9924992783477,48.3830297001484,10.531914893617,13.8196114708603,-28.8297872340426,10.5790934320074,-0.104738321835331,1,23,0.24468085106383,0.48936170212766,1,"intruders competitively superior"
128,48,12.7779495022092,69.0075142678745,-28.6196999925861,47.7729360744925,11.7083333333333,14.2960992907801,-29.1875,9.09175531914894,0.161197222662688,1,24,0.25,0.5,1,"intruders competitively superior"
129,49,12.31674858943,59.0359474820867,-29.3049347151007,42.3404022127708,11.9183673469388,11.8681972789116,-28.9591836734694,7.66496598639456,-0.0105648548390561,1,23,0.23469387755102,0.469387755102041,1,"intruders competitively superior"
130,48,12.4048111939416,48.5637522343207,-28.8495108107944,40.0713400453679,12.0833333333333,14.1631205673759,-29.2083333333333,13.2322695035461,-0.0422222964967112,1,27,0.28125,0.5625,1,"intruders competitively superior"
131,52,11.5389959743187,44.3728724470296,-30.4088270222289,56.9872060268364,12.5,8.76470588235294,-30.2115384615385,11.3465309200603,-0.25855643600741,1,20,0.192307692307692,0.384615384615385,1,"intruders competitively superior"
132,45,9.52819399949416,53.8429766228345,-27.7475128953384,60.3454827818058,11.3111111111111,11.9464646464646,-29.3111111111111,17.4464646464646,-0.108063567195333,1,18,0.2,0.4,1,"intruders competitively superior"
133,43,12.1643836112669,71.7875055560363,-28.5251177355819,39.4787549630681,12.2325581395349,17.0398671096346,-29.5813953488372,17.7253599114064,0.121674978881603,1,13,0.151162790697674,0.302325581395349,1,"intruders competitively superior"
134,38,13.0443046643225,53.6571657043932,-29.6085807356223,48.3132282611971,12.1578947368421,20.298719772404,-29.3947368421053,18.0832147937411,-0.0220510350618358,1,18,0.236842105263158,0.473684210526316,1,"intruders competitively superior"
135,43,10.2229588253003,52.0491481898901,-30.4531701821859,47.3475114560748,12.2558139534884,15.0520487264673,-29.2093023255814,8.07419712070875,-0.0166250425713302,1,13,0.151162790697674,0.302325581395349,1,"intruders competitively superior"
136,38,13.0954684213881,57.639517212081,-29.2749218166257,49.4453740143765,12.2368421052632,15.3207681365576,-29.6315789473684,10.5092460881935,-0.000672620151439917,1,17,0.223684210526316,0.447368421052632,1,"intruders competitively superior"
137,42,13.8407621805815,62.943996165355,-32.7196998807944,43.0936474308912,12.3095238095238,14.7067363530778,-29.8571428571429,10.5156794425087,0.23563363137151,1,17,0.202380952380952,0.404761904761905,1,"intruders competitively superior"
138,42,13.0902357938453,61.8545376794775,-29.6005235516621,44.0960731041123,11.6904761904762,16.5116144018583,-28.9047619047619,10.3809523809524,-0.107607930952964,1,21,0.25,0.5,1,"intruders competitively superior"
139,46,12.009543067188,43.1089486266609,-29.7404250517384,46.7364021710045,11.8260869565217,15.880193236715,-29.195652173913,15.2275362318841,0.0606410560342378,1,19,0.206521739130435,0.41304347826087,1,"intruders competitively superior"
140,44,11.4947900982261,48.7287430350888,-27.6923141424286,35.7517113850885,11.8181818181818,14.6638477801269,-28.7727272727273,14.2727272727273,0.0591856507386098,1,26,0.295454545454545,0.590909090909091,1,"intruders competitively superior"
141,51,10.7685617267668,63.2566229397293,-29.133926078007,31.3303367081313,10.9411764705882,14.0164705882353,-28.921568627451,7.19372549019608,0.112006364436267,1,21,0.205882352941176,0.411764705882353,1,"intruders competitively superior"
142,46,13.4702329454505,78.1563981104213,-29.0575598733339,40.227707502812,12.5869565217391,13.8478260869565,-29.5217391304348,12.2995169082126,-0.306348183334252,1,12,0.130434782608696,0.260869565217391,1,"intruders competitively superior"
143,37,11.8204530662863,69.8633969163218,-30.1834703150474,54.7785218594351,12.027027027027,13.1381381381381,-29.7567567567568,10.2447447447447,-0.307053822982761,1,19,0.256756756756757,0.513513513513513,1,"intruders competitively superior"
144,44,14.0701403548908,61.1635906441258,-30.2260189029166,29.9004846308657,11.9545454545455,15.2071881606765,-30.0227272727273,10.580866807611,-0.416254817310188,1,15,0.170454545454545,0.340909090909091,1,"intruders competitively superior"
145,40,10.5714410160289,69.7538416188351,-28.2598256319474,47.2981620035978,11.2,11.7538461538462,-28.85,10.1820512820513,-0.12234838893189,1,22,0.275,0.55,1,"intruders competitively superior"
146,47,10.8274253148652,66.2828448428021,-29.218266102755,46.9726748718268,11.3829787234043,12.850138760407,-29.3617021276596,8.97502312673451,-0.24187986227878,1,23,0.24468085106383,0.48936170212766,1,"intruders competitively superior"
147,48,10.9181568610453,58.0390688704948,-28.5081257147245,38.2256583366233,12.6458333333333,13.5953014184397,-28.5625,10.0385638297872,-0.123048873074418,1,15,0.15625,0.3125,1,"intruders competitively superior"
148,40,13.0148525833977,29.2808527209709,-28.0899909295979,58.0398326452807,12.25,12.9102564102564,-28.675,18.2762820512821,0.198224646240889,1,13,0.1625,0.325,1,"intruders competitively superior"
149,38,12.0453265057748,63.8960871229804,-27.4312230363458,74.6437760127095,13.1578947368421,17.0554765291607,-29.1842105263158,18.4246088193457,0.189215804556204,1,13,0.171052631578947,0.342105263157895,1,"intruders competitively superior"
150,38,12.6673386524282,57.3502987220906,-30.0821129110624,29.8450566664432,11.7368421052632,16.5775248933144,-30.2894736842105,11.5625889046942,-0.364844631645697,1,20,0.263157894736842,0.526315789473684,1,"intruders competitively superior"
1,500,0.539962303567812,56.5188786096983,-0.391716891171712,45.3595060514314,0.074,15.4073386773547,-0.082,12.4642044088176,0.0124415209042851,0,549,0.549,1.098,2,"intruders competitively superior"
2,500,-0.161246189815178,52.5109283583575,0.0351970602027072,45.5474236822438,-0.273224043715847,15.034701447888,-0.0163934426229508,11.6913366040445,-0.0497506795851905,0,574,0.574,1.148,2,"intruders competitively superior"
3,500,0.311482958556033,55.1743121183459,0.259274511721763,44.6724989250336,0.444250871080139,13.1932216891354,0.212543554006969,11.1519540775064,0.0179561778046724,0,557,0.557,1.114,2,"intruders competitively superior"
4,500,0.519002781085226,60.2268280551543,0.0884645570777945,43.910186466104,0.649910233393178,12.760310243726,0.524236983842011,8.76424964157938,-0.0171389734542951,0,539,0.539,1.078,2,"intruders competitively superior"
5,500,1.3893247773117,57.4238101362547,0.366433149785756,41.2960439950671,1.19851576994434,13.5794773468698,0.526901669758813,11.1530853639191,-0.00640064949861142,0,541,0.541,1.082,2,"intruders competitively superior"
6,500,1.35727573642218,59.8950728110105,0.37952005300847,41.7016625730481,1.49722735674677,12.5208256315465,0.595194085027726,9.31545834189087,-0.0200803497354957,0,539,0.539,1.078,2,"intruders competitively superior"
7,500,1.99603664630384,57.4405668480033,0.928750737858092,45.8582702798922,1.79406307977737,14.4798159885786,0.747680890538033,11.0737631990951,0.11522696892045,0,570,0.57,1.14,2,"intruders competitively superior"
8,500,2.00933220701231,58.6157020341541,0.592803907730651,43.5368203905339,2.12280701754386,13.3662627570684,0.440350877192982,11.4981931982857,-0.0138680642501242,0,542,0.542,1.084,2,"intruders competitively superior"
9,500,2.8338637842454,55.4692398523596,0.370558293715272,47.4159287754713,2.88745387453875,12.2959975718057,0.178966789667897,11.6887989305032,-0.0519724021481519,0,549,0.549,1.098,2,"intruders competitively superior"
10,500,3.13865033548391,52.2282411996198,0.03046734041505,49.2307077902317,2.95992714025501,13.0640846662146,0.276867030965392,11.2553215534549,-0.00299604831354276,0,528,0.528,1.056,2,"intruders competitively superior"
11,500,3.2532277987379,56.4817548389631,0.122885042858863,44.1746409070951,3.19507575757576,12.4798998044966,0.350378787878788,9.31343439135185,-0.0857308720132225,0,570,0.57,1.14,2,"intruders competitively superior"
12,500,2.82806550691948,57.1890013886313,-0.0417570298561735,42.7709361089499,3.06140350877193,13.3020226312706,0.307017543859649,8.65952887491136,-0.0235383687637972,0,534,0.534,1.068,2,"intruders competitively superior"
13,500,3.73978765103476,56.2007769408606,0.439550865653083,41.3847072412643,3.86516853932584,13.3664017539052,0.425093632958801,8.56379689553162,0.00869907464767661,0,581,0.581,1.162,2,"intruders competitively superior"
14,500,4.22498973065222,62.0956263938638,0.560919866763568,42.0794997182445,4.30808950086058,15.2790551368034,0.103270223752151,8.38242032168081,0.0928588230131673,0,563,0.563,1.126,2,"intruders competitively superior"
15,500,5.68088039592407,61.3161003268342,-0.180955466111661,46.2764502524653,5.20781527531083,14.6382306277378,-0.0515097690941385,10.2838188909186,0.109207514848199,0,595,0.595,1.19,2,"intruders competitively superior"
16,500,5.57173246773531,59.6749800410142,-0.295503337466442,43.7621636181899,5.73613445378151,16.3831197125315,0.0605042016806723,10.2791613615143,0.116042305257466,0,557,0.557,1.114,2,"intruders competitively superior"
17,500,6.50547866309649,56.9630112193917,0.335771763311472,40.9066847226913,6.43626570915619,13.6852291954587,0.276481149012567,10.8334926313886,0.025674522739228,0,573,0.573,1.146,2,"intruders competitively superior"
18,500,6.7917495933733,62.9645481010211,0.830889233362421,41.3018973413493,6.82897033158813,14.0790893225448,0.705061082024433,9.87614566933939,0.0696962623525841,0,552,0.552,1.104,2,"intruders competitively superior"
19,500,7.32846801413823,60.9009638132118,1.47219324503737,39.0189779341221,7.40760869565217,15.3961670480549,0.918478260869565,9.56321510297483,-0.0952239221204455,0,563,0.563,1.126,2,"intruders competitively superior"
20,500,7.31502226506071,62.18395591688,1.37399471551499,45.3150785468635,7.52575488454707,14.9579653988862,1.03374777975133,9.00419713911873,-0.0872386742265265,0,548,0.548,1.096,2,"intruders competitively superior"
21,500,8.04405571906066,56.0519636903568,-0.232168669914198,81.6158991887651,8.27574171029668,15.0776797373656,-0.197207678883072,50.707544636864,-0.244677235948615,0.0236742424242424,528,0.528,1.056,2,"intruders competitively superior"
22,500,7.92114765787581,66.3367289330692,-0.760060603717202,87.6355452552528,8.67631103074141,14.7446733233745,-0.893309222423146,57.302002253846,-0.151753946832361,0.0635514018691589,535,0.535,1.07,2,"intruders competitively superior"
23,500,9.09704625983579,65.721905494272,-1.83917028002829,103.499315007024,9.03392857142857,14.973802070023,-1.77142857142857,68.1766419626885,-0.171514148586468,0.0790441176470588,544,0.544,1.088,2,"intruders competitively superior"
24,500,9.3844097089123,62.0819647222118,-2.51054629056925,96.5844296049124,9.33919156414763,14.0907324438724,-2.63093145869947,63.631154236491,-0.180694559099054,0.102996254681648,534,0.534,1.068,2,"intruders competitively superior"
25,500,9.92827328445532,59.4679694544055,-3.96127915112772,106.694311131092,9.97674418604651,12.4815370509294,-3.61001788908766,65.1487166663461,-0.20160613686459,0.165103189493433,533,0.533,1.066,2,"intruders competitively superior"
26,500,9.83748952691827,57.572173871853,-4.20691959407185,100.006451905062,10.0806451612903,13.876788092894,-4.32974910394265,64.0346968848735,-0.0398801181290348,0.197470817120623,514,0.514,1.028,2,"intruders competitively superior"
27,500,10.2649076731939,56.0410332742757,-5.06854305707276,99.6737340478675,10.2615955473098,14.2269796056307,-5.15769944341373,66.6163486009476,-0.0704456400350648,0.216845878136201,558,0.558,1.116,2,"intruders competitively superior"
28,500,10.4851092210872,51.5516581514693,-5.2699975749819,85.3010342191896,10.3722126929674,13.3818382227252,-5.17324185248714,56.3805886132282,-0.0915417709550557,0.2177734375,512,0.512,1.024,2,"intruders competitively superior"
29,500,10.897473418461,55.9169280254731,-5.76408131272637,98.4571872207206,10.7746741154562,12.756969343228,-5.89385474860335,57.5241599266239,-0.0590332096404427,0.225233644859813,535,0.535,1.07,2,"intruders competitively superior"
30,500,10.6571725630944,59.1638553571304,-6.1543901987452,90.2394929445422,10.7892857142857,13.2793125479172,-5.80178571428571,56.6958823153591,-0.147058044085248,0.286290322580645,496,0.496,0.992,2,"intruders competitively superior"
31,500,10.5658591418252,58.8667524648961,-6.82534217983657,85.8722317283824,11.0287907869482,14.1087848811457,-6.62955854126679,54.8990476893548,-0.0879319208235294,0.309659090909091,528,0.528,1.056,2,"intruders competitively superior"
32,500,11.1861696602381,60.1488942882046,-6.63777547378342,87.6671332916429,11.1066907775769,12.9722921089184,-6.65641952983725,50.4614487512121,-0.0307491971885426,0.315028901734104,519,0.519,1.038,2,"intruders competitively superior"
33,500,11.6682937776453,62.3866800058755,-7.52340944684835,86.5613319385427,11.4742647058824,12.9459294767631,-7.52205882352941,47.3659950167912,0.0234780845936117,0.398843930635838,519,0.519,1.038,2,"intruders competitively superior"
34,500,12.9666815471126,58.2086841965329,-8.34755001861169,85.6767304111052,12.5073529411765,14.4898169212436,-8.02757352941176,47.3307300129997,0.121420340297918,0.388663967611336,494,0.494,0.988,2,"intruders competitively superior"
35,500,12.8809490389636,49.7142558556506,-8.88476202669025,75.1563028059347,12.9672447013487,13.0047165249477,-8.67630057803468,48.7637422724128,0.101306986969796,0.392578125,512,0.512,1.024,2,"intruders competitively superior"
36,500,13.2627391983492,56.580815633501,-8.8156402520342,89.3408569960408,12.8379888268156,13.1770616192779,-8.97951582867784,51.2253258845438,0.0459426093376363,0.434489402697495,519,0.519,1.038,2,"intruders competitively superior"
37,500,13.2902813664356,60.1837470374761,-9.10965995293394,80.1357702678593,13.1176470588235,14.9621926118514,-9.26654411764706,46.5347165800022,0.105950403167743,0.473107569721116,502,0.502,1.004,2,"intruders competitively superior"
38,500,12.9302569575078,58.1642122710004,-9.56044416463632,82.0184224043381,13.4990512333966,13.3607405429975,-9.88614800759013,48.4661005331852,0.0517037175707648,0.506637168141593,452,0.452,0.904,2,"intruders competitively superior"
39,477,14.1909617148307,50.2520337804147,-10.1825320012784,75.9753974572262,14.1802935010482,13.1859133590543,-10.1572327044025,48.6117805612811,0.0976263901756957,0.537280701754386,456,0.477987421383648,0.955974842767296,2,"intruders competitively superior"
40,481,14.199286181675,49.8882396099498,-10.6375085327355,78.7315054894115,14.1226611226611,13.0828395703396,-10.4553014553015,50.219352044352,0.153847815918559,0.541489361702128,470,0.488565488565489,0.977130977130977,2,"intruders competitively superior"
41,495,13.5014310611331,55.3373947486244,-11.4198902205638,85.55839851369,13.4585858585859,14.9370465791518,-10.8727272727273,47.3866028708134,0.128367789100157,0.533195020746888,482,0.486868686868687,0.973737373737374,2,"intruders competitively superior"
42,500,13.4772524090507,52.697320355112,-11.1118713768262,79.8306864150607,13.4852071005917,12.2147016862736,-10.8047337278107,48.89262576888,0.0566868587968933,0.512331838565022,446,0.446,0.892,2,"intruders competitively superior"
